,logFC.Riboseq_sample-RNAseq_sample,AveExpr.Riboseq_sample-RNAseq_sample,t.Riboseq_sample-RNAseq_sample,P.Value.Riboseq_sample-RNAseq_sample,adj.P.Val.Riboseq_sample-RNAseq_sample,B.Riboseq_sample-RNAseq_sample,Symbol.Riboseq_sample-RNAseq_sample
YIPF1,-1.5185778759597,1.90746559375949,-3.74201178891384,0.00478933236001048,0.0260461457082542,-2.22029167675029,YIPF1
YIPF2,2.03977146575804,3.99379840181306,3.49205460775864,0.0070359038877668,0.0338557911000313,-2.44406376417306,YIPF2
YIPF3,1.15822551687917,5.52164801940971,3.6087829253353,0.00587336367321082,0.0300326506115141,-2.65652638952734,YIPF3
YIPF4,-0.62786592915585,5.97497940765486,-1.74703011990076,0.115304321202428,0.227769190812352,-5.54423390435135,YIPF4
YIPF5,-0.0131519125606552,4.76153515281408,-0.0231339645540492,0.982058931340568,0.989982719933319,-6.71496812364943,YIPF5
YIPF6,-1.0875545566401,5.68941695131171,-3.01585353652427,0.0149304595101803,0.0560011231043372,-3.46094776838494,YIPF6
YJEFN3,0.487816517347277,2.42129338372863,0.419157072509645,0.685136783210432,0.783156109251468,-6.5253842103233,YJEFN3
YJU2,2.61838894943792,4.28340683804934,7.85890975016692,2.88455362638444e-05,0.000745863151965119,2.98784804769991,YJU2
YKT6,-2.39951253243957,5.85856954850254,-5.65077871872289,0.000338870156976157,0.00412784199843777,0.567653062722936,YKT6
YLPM1,-0.313123748145978,6.24870800209587,-0.994410399762615,0.346550323812279,0.49122464574114,-6.57070281986336,YLPM1
YME1L1,-0.422477686302559,6.39083285108036,-1.63868561524704,0.136432384873893,0.256751854125516,-5.87055294886472,YME1L1
YOD1,-3.77781424556497,4.16245855514342,-6.49854513616806,0.000122911302399439,0.00208064960104949,1.4052317322904,YOD1
YPEL1,0.0489606407678621,0.471474876252367,0.25039261002884,0.80802543480054,0.875898578663546,-7.04002189454262,YPEL1
YPEL2,-4.20539603762737,3.33586542307921,-9.70255727999457,5.37167144232944e-06,0.000203317044028973,4.50900036871263,YPEL2
YPEL3,0.530260978605514,3.41520221203997,0.795317976332752,0.447326502809262,0.585334477202229,-6.15609577395361,YPEL3
YPEL4,0.680035876218816,0.396728933756214,1.49434089341762,0.17001540351236,0.299025472379157,-6.18259697722733,YPEL4
YPEL5,-1.38118540543052,4.45787476229043,-1.54225378019319,0.158129711651137,0.284128143736952,-5.46702980721959,YPEL5
YRDC,0.369094863533383,4.36049703348176,0.825209168244532,0.431030825754817,0.571201563042949,-6.3347874126325,YRDC
YTHDC1,-0.549614596292184,6.32275642931767,-1.74182629241484,0.116246081269126,0.229084614092339,-5.67662695620803,YTHDC1
YTHDC2,-1.06552814698529,5.23902139401653,-2.67800670869126,0.0257539904871049,0.0817008583183952,-3.86599852748282,YTHDC2
YTHDF1,0.222880008075918,5.6578513869543,0.931393952283657,0.376469206242308,0.519766332105283,-6.57175274183222,YTHDF1
YTHDF2,-0.0944105363190699,6.08443945279222,-0.265475004457506,0.796751350944506,0.867696932630514,-7.03868673118762,YTHDF2
YTHDF3,0.248306559343144,4.96379772394991,0.773641574353121,0.459398810436133,0.59644954991147,-6.58118442271655,YTHDF3
YTHDF3-AS1,1.81271715840085,0.310364484563238,3.16270913606785,0.0118103395312947,0.0478858051415332,-3.29552271999555,YTHDF3-AS1
YWHAB,-0.257386894416904,6.47621912274788,-0.760027938509033,0.467089651866596,0.603382899172167,-6.92555239011815,YWHAB
YWHAE,0.14878706704531,9.26372100214627,1.25755991179212,0.240863868550653,0.381138320578135,-7.07825778908857,YWHAE
YWHAEP1,-3.75556976303232,5.4782599703942,-6.78681715316483,8.88578715857698e-05,0.00164471472845874,1.92043548770859,YWHAEP1
YWHAG,-0.723952768030608,7.49305982324608,-3.07037061194163,0.0136830602251291,0.0526512521827127,-3.84663611337792,YWHAG
YWHAH,0.555448686559188,6.54537332794694,1.83329620609259,0.100688028035344,0.2074132237371,-5.69783130879993,YWHAH
YWHAQ,-0.852818225286008,7.27559813805392,-2.12999014116471,0.0626737333742997,0.149793087485756,-5.29761836523963,YWHAQ
YWHAZ,-0.661290237297049,7.24326791594588,-1.92855148993406,0.0865727070626546,0.186914433141238,-5.65734376815595,YWHAZ
YY1,-0.247163166203098,6.54184662313369,-1.0685320987391,0.313684435658596,0.45844688018924,-6.67450461213504,YY1
YY1AP1,-0.823203147989872,5.00732929825156,-1.24356964439708,0.245732175288701,0.38650254575823,-5.85967683631741,YY1AP1
YY2,0.968460609244578,1.42950687414621,0.901174374981425,0.391466857696853,0.533828754657025,-6.21580020768608,YY2
ZADH2,0.269515720216676,4.58209504105104,0.46024698044279,0.656487825253093,0.761193751389879,-6.74548998106571,ZADH2
ZBED1,-2.85310215474058,3.81969841437899,-4.12409192356276,0.00270320990796497,0.0175627784080301,-1.76812538531101,ZBED1
ZBED3,-2.33468626389251,2.95585323785857,-4.23293748243194,0.00230537453158626,0.0158066776146709,-1.57824595168961,ZBED3
ZBED4,-0.70132677259233,5.33288666148286,-1.34104834734998,0.213453591666334,0.350927784579655,-5.8359203341609,ZBED4
ZBED5,0.346970077926511,3.5867744242573,0.689248911367971,0.508412135431201,0.639624409001844,-6.26086222027928,ZBED5
ZBED5-AS1,2.6204487539516,0.38048646049841,3.07702478384257,0.0135383559684684,0.0522796798585439,-3.26710997318469,ZBED5-AS1
ZBED6,-1.10657162851479,2.73088979721595,-1.37531416571164,0.20299318875767,0.339154773832045,-5.66584391258607,ZBED6
ZBED6CL,-0.792670038888547,1.04136415440968,-2.64893979427347,0.0269979295166197,0.084364048011429,-4.00500495720135,ZBED6CL
ZBED8,2.40124732362009,1.29325754634175,3.64634607891649,0.00554374560433929,0.0290160240880226,-2.12658546573401,ZBED8
ZBED9,-0.92679398322953,2.66346915441098,-0.75656670198581,0.469058377810488,0.605340817850566,-6.30070045313896,ZBED9
ZBTB1,-3.06366004517941,3.46030713696728,-5.71768684153864,0.000311735845685631,0.0038878857503443,0.474943209744987,ZBTB1
ZBTB10,0.136881077009328,4.97700986811446,0.444810644721115,0.667184116158272,0.768985660210832,-6.73175729366003,ZBTB10
ZBTB11,0.0394717622414769,4.42646284247492,0.0843521330521212,0.934662215886777,0.960990699834091,-6.64100784582019,ZBTB11
ZBTB11-AS1,0.128929243512048,0.772498737356668,0.242330904214377,0.814071068208154,0.879413523679143,-7.07252842860225,ZBTB11-AS1
ZBTB12,1.63539335184899,4.16229320130367,3.79656756909655,0.00440838043651306,0.0246680598504524,-2.05856373839706,ZBTB12
ZBTB14,-2.47307621146562,2.6242748559172,-6.37141503659665,0.000142268756205975,0.00229811247152855,1.339761423804,ZBTB14
ZBTB16,-1.99723412147599,1.70146591740929,-6.28797969001869,0.000156771504078669,0.00244563546362724,1.28062840482081,ZBTB16
ZBTB17,-2.3390111912456,2.97479088115313,-2.96560450228292,0.0161840805318103,0.0589187336121963,-3.53375486013193,ZBTB17
ZBTB18,-4.74415694102176,3.6897267966643,-13.3159885563175,3.89153746034382e-07,2.42029629361824e-05,7.24881029938098,ZBTB18
ZBTB2,-1.35050218932388,4.24881724937577,-1.82966891388698,0.101266092061433,0.208131781416886,-5.04225095564729,ZBTB2
ZBTB20,0.121801014670923,1.10601808525271,0.157688451791285,0.878257419841985,0.92256237003937,-6.72498888856328,ZBTB20
ZBTB21,-1.57341025338442,5.59514183588343,-3.11911245419952,0.012659027485698,0.0500589898479979,-3.11320065174035,ZBTB21
ZBTB22,-2.8549349926529,3.70443470833107,-4.67449456050162,0.00122998041206781,0.010238716661305,-0.904457692299691,ZBTB22
ZBTB24,0.72337092996437,3.60439424127059,0.904090753265512,0.390001083787665,0.53239560055253,-6.17827380508404,ZBTB24
ZBTB25,-1.58719089013275,3.47601798572519,-1.59295884477799,0.14636258443931,0.269265958706565,-5.42247322478969,ZBTB25
ZBTB26,-2.78500460128813,1.98755370391912,-8.65343148991616,1.34918987536044e-05,0.000423285836896414,3.72610153224437,ZBTB26
ZBTB3,2.49726135325785,1.32660745698329,4.74343459935296,0.00111792561393381,0.00957117878563828,-0.532611172434199,ZBTB3
ZBTB33,-0.688886640705936,5.53681266530443,-2.02748725597852,0.0739100147525956,0.16849048736915,-5.0600008303865,ZBTB33
ZBTB34,-2.72953422421986,3.7040578790995,-4.18437132133694,0.00247456951177063,0.016541653582944,-1.59280254493586,ZBTB34
ZBTB37,-3.43725821586766,3.56453700047589,-7.42418954382357,4.48546433203355e-05,0.00101646525585312,2.40661287920691,ZBTB37
ZBTB38,-0.340793941835142,3.34927949228011,-0.778603898001476,0.45661628117604,0.59380616230366,-6.18017019031403,ZBTB38
ZBTB39,-0.725115434231013,4.6594784619047,-1.17364325202102,0.27129105051392,0.414915724315406,-5.9101365005249,ZBTB39
ZBTB4,-1.9778678750812,5.06835042804601,-4.75698580005396,0.00109722005635704,0.00943630764351805,-0.581348688272095,ZBTB4
ZBTB40,-0.678462036954113,5.27200598259141,-1.92177613479463,0.0875115061747652,0.188393937812646,-5.05410868167742,ZBTB40
ZBTB41,-3.82781742651646,2.47560462092363,-7.45421876669528,4.34803067922179e-05,0.000995200040947701,2.35376739716357,ZBTB41
ZBTB42,-0.156524404064648,0.785972043443715,-0.389754182724681,0.705973369367072,0.799978491750889,-6.92385632420558,ZBTB42
ZBTB43,-1.4265680495964,3.66431910869271,-1.54351783180644,0.157826387321695,0.283846233911809,-5.46070686191587,ZBTB43
ZBTB44,-2.59826368293835,4.61339276374329,-2.99460897740664,0.0154477999470608,0.057242005158164,-3.38090661042362,ZBTB44
ZBTB45,1.86641783556565,3.28947549870997,1.98537242678796,0.0790675850798092,0.176124355657423,-4.66472361023863,ZBTB45
ZBTB46,0.197463810577736,0.370346738314767,0.824209995015147,0.431568927934111,0.571468837025583,-6.76910007564705,ZBTB46
ZBTB47,-1.21784757880375,3.16424682224678,-2.0911387472247,0.066723439021061,0.156839414560546,-4.69362120164677,ZBTB47
ZBTB48,1.1213470449134,4.23849086758281,2.62111787395323,0.0282455030230296,0.0866891329737242,-3.84511782231812,ZBTB48
ZBTB49,1.65866688182797,1.51711946911783,1.99321042252623,0.0780823354065949,0.174756881938856,-4.89481176606825,ZBTB49
ZBTB5,-1.51976619857826,3.75070040778918,-3.44509212318356,0.00756965876514597,0.0355280726217855,-2.53658475387241,ZBTB5
ZBTB6,-3.96770676964181,2.67512773047116,-19.9729717656752,1.21712691797055e-08,1.65224979114502e-06,10.5950584742889,ZBTB6
ZBTB7A,-0.371313671934869,5.36987836531322,-1.10681450313842,0.297679954616736,0.441825651732451,-6.20013543789205,ZBTB7A
ZBTB7B,-0.825407823846099,4.53318378478176,-1.89492428203856,0.0913277548119942,0.193627457941993,-4.94103147148644,ZBTB7B
ZBTB7C,0.851601955166655,1.29074299141464,0.947369647822211,0.368711139866889,0.512298383293056,-6.33911157904406,ZBTB7C
ZBTB8A,-3.66147717579286,2.52319058020428,-17.937768142648,3.07279736314244e-08,3.45351681633234e-06,9.69541230940735,ZBTB8A
ZBTB8B,-1.87919216660184,1.5689649517537,-3.78418105948145,0.00449196794718216,0.024975098586613,-2.15747137851365,ZBTB8B
ZBTB8OS,0.242789261126783,3.43994173393,0.245114102386681,0.811982394102199,0.877963348390507,-6.46172331395133,ZBTB8OS
ZBTB9,1.36553672781445,4.01460537207054,1.62260439345827,0.139852978871861,0.261382614095119,-5.48341153121631,ZBTB9
ZC2HC1A,0.80936012664338,0.983319125553888,1.00490820804244,0.341743503205098,0.486397008240608,-6.12698426082336,ZC2HC1A
ZC2HC1C,0.459880205719111,0.137517948386374,2.76936375183545,0.02220998135119,0.0736922483469096,-4.16579953307623,ZC2HC1C
ZC3H10,-0.412509183743367,2.95775149986662,-0.316248637690791,0.759178392090111,0.8409635574365,-6.48744555850074,ZC3H10
ZC3H11A,-1.41296031613295,6.3161244290798,-3.27553185728337,0.00987731785586145,0.0427240731122586,-3.10708165667589,ZC3H11A
ZC3H11B,-1.5915485459551,5.25290280622529,-3.37565745678458,0.00843784807361786,0.0383767417053638,-2.66376534929482,ZC3H11B
ZC3H12A,0.938434304972144,0.92652888890974,1.35694722125823,0.20854435555492,0.345932230257827,-5.82122349865501,ZC3H12A
ZC3H12B,-0.458481251516251,0.847260306879873,-1.62133160333205,0.140126997962261,0.261716226647864,-5.64180262455569,ZC3H12B
ZC3H12C,-1.27067775134558,2.33531936933161,-1.15703290710191,0.27766833697073,0.421287537724174,-5.97762597754317,ZC3H12C
ZC3H13,-0.978263692315489,6.95073248636575,-3.64618844956712,0.00554508733991652,0.0290160240880226,-2.76084148265566,ZC3H13
ZC3H14,-0.0825833323439573,5.08669469886196,-0.325351058816515,0.75250944639601,0.835674377740807,-6.74721868043768,ZC3H14
ZC3H15,-0.708113644150004,6.02614818098816,-2.41440938942816,0.0395248753374334,0.109093292280329,-4.54713352783709,ZC3H15
ZC3H18,1.03266212911189,6.61310260265637,2.90993532058951,0.0177000404738086,0.0626190128562967,-4.05251718205889,ZC3H18
ZC3H3,1.88908290652205,4.81687678894355,3.59152299825908,0.00603168175191689,0.0304888231197861,-2.52302079307156,ZC3H3
ZC3H4,0.764223526311781,5.97257059974287,2.68392345378496,0.0255079763661568,0.0811267425855827,-4.24616178109406,ZC3H4
ZC3H6,-1.49756988928792,1.27181681947599,-3.64719875322868,0.005536493599518,0.0289926619577133,-2.3683062533412,ZC3H6
ZC3H7A,-1.36322406122701,4.91992815785835,-3.19240892376135,0.0112661536150906,0.0464938780291871,-2.92101772194116,ZC3H7A
ZC3H7B,-0.919290928119016,6.47280720123514,-2.1946565849452,0.0564567117294785,0.139467341416759,-4.96862205308206,ZC3H7B
ZC3H8,-2.61749622588864,2.97560681804913,-4.54130885890296,0.00148216594810326,0.011644529134848,-1.13391233918018,ZC3H8
ZC3HAV1,-0.909047730784133,4.89870544169625,-1.76716647445232,0.111726227613137,0.222935810618092,-5.1814895505613,ZC3HAV1
ZC3HAV1L,6.66202536699761,-0.64054632650885,23.0361084877761,3.53825165814182e-09,6.75041039319543e-07,10.3020633320558,ZC3HAV1L
ZC3HC1,-0.27061405662768,3.20833433861415,-0.222677196713357,0.828863771436055,0.890758828129271,-6.47724534721223,ZC3HC1
ZC4H2,-0.210203196810429,1.78789055505514,-0.188784576071454,0.854539052248459,0.906687384611734,-6.59896765097525,ZC4H2
ZCCHC10,0.544269041262398,3.12219550036053,0.608611576965602,0.558146380177611,0.681712137325678,-6.34363449655631,ZCCHC10
ZCCHC12,-0.0990478066345801,4.57655020437798,-0.189171294655167,0.854245003953804,0.906579791462061,-6.66170539411559,ZCCHC12
ZCCHC14,-1.97037630928681,5.20641349273112,-4.25172734240523,0.0022432664170581,0.0154906926182367,-1.30823824541097,ZCCHC14
ZCCHC17,-0.0462972570196545,4.12765780774465,-0.12230243815655,0.90540398314864,0.9409962775392,-6.52074094297835,ZCCHC17
ZCCHC18,-0.0170597857387648,0.515616083129555,-0.0765629951769673,0.940681777694858,0.965020327222537,-7.05082857965559,ZCCHC18
ZCCHC2,-0.19030989816197,5.18102435180621,-0.521636941293708,0.614782430221306,0.728023683095487,-6.63466930604477,ZCCHC2
ZCCHC24,0.135076499397921,2.74614618954517,0.13755944855478,0.893681270413796,0.933002453279743,-6.45125799763539,ZCCHC24
ZCCHC3,0.901719623910768,5.74765168935654,2.78929489926402,0.0215051519730382,0.0721851981088006,-3.99678977317747,ZCCHC3
ZCCHC4,0.740068771082319,1.20911941544738,0.930178724796218,0.377064164994049,0.520370662892081,-6.19012921692106,ZCCHC4
ZCCHC7,0.547772051972617,3.81020812282875,0.581659376462864,0.575375523945083,0.695489731720053,-6.40893444299623,ZCCHC7
ZCCHC8,-1.06434803889151,4.89188228251336,-2.99805316126545,0.0153626900130849,0.0570464117845166,-3.26476775909109,ZCCHC8
ZCCHC9,0.866106093673592,4.68746648971221,2.19014966380205,0.0568697809374344,0.140103083181618,-4.73877927603033,ZCCHC9
ZCRB1,1.32754442710935,4.83319334326345,3.04675723462913,0.0142095939124739,0.0541125099514405,-3.37720858908446,ZCRB1
ZCWPW1,0.0408740580124323,0.591489549453101,0.196578255371227,0.848617649059142,0.903323830914346,-7.04518618150913,ZCWPW1
ZCWPW2,3.41453363824913,1.2359672159214,6.91994982873861,7.67456465365311e-05,0.00149036456369016,2.07007161103494,ZCWPW2
ZDBF2,-1.71454795194402,4.8116050776717,-2.00038677889549,0.0771905548931354,0.173420791531077,-4.81280558151304,ZDBF2
ZDHHC1,-0.1129543496895,0.933267226618921,-0.208927752044358,0.839255600450628,0.897418054015145,-6.99752674150342,ZDHHC1
ZDHHC11,-2.36802678606293,1.898848833102,-9.12236698860219,8.84297625971508e-06,0.000305244838226547,4.170834353933,ZDHHC11
ZDHHC11B,-3.43611530794166,2.77090130247536,-7.53516370075438,4.00006008571773e-05,0.000933435508928312,2.51511244259421,ZDHHC11B
ZDHHC12,1.17783082657969,1.81698137701063,1.18718680418687,0.266179030942233,0.409225259592992,-5.82096589024318,ZDHHC12
ZDHHC13,-0.87371511339216,2.8364418322016,-0.719856844166504,0.490269437415368,0.624357199840354,-6.359977977065,ZDHHC13
ZDHHC14,0.141536813771789,2.94037807982488,0.126623745081567,0.902081110311019,0.938717558441142,-6.46215633805449,ZDHHC14
ZDHHC16,0.329988771368336,3.82198917826321,0.583155078873039,0.574411674672007,0.695084087134716,-6.3252538921581,ZDHHC16
ZDHHC17,-3.32430554527618,3.52991911311573,-4.24058289831029,0.00227988452081547,0.0156629730729308,-1.54064359145215,ZDHHC17
ZDHHC18,0.183328322068564,4.56725542610341,0.426125740295537,0.680238641690713,0.779134280657917,-6.52282068865047,ZDHHC18
ZDHHC2,-1.18028102723361,3.827166093067,-2.16747807056869,0.0589928212632022,0.143349509568655,-4.5308291412871,ZDHHC2
ZDHHC20,-3.86736435150985,4.29188732973379,-5.47850832991854,0.000421289071528124,0.00487921174063499,0.227460545418489,ZDHHC20
ZDHHC21,-1.56997493772645,3.05450137928363,-1.51239793024082,0.165446256723195,0.293586004577434,-5.61649403670304,ZDHHC21
ZDHHC22,0.793219267329358,1.12308939759388,0.893341306207645,0.395423230741136,0.537562366066765,-6.34841836491671,ZDHHC22
ZDHHC23,-4.24915157187939,3.73626546490615,-18.5513767356733,2.30071122046491e-08,2.75266449241726e-06,10.0283355662994,ZDHHC23
ZDHHC24,0.399260014528423,3.36361269665694,0.408705080822684,0.692512552077117,0.789003512861804,-6.40607450435752,ZDHHC24
ZDHHC3,-4.34791234869803,3.38057148447735,-11.499566138283,1.32862524007444e-06,6.89615115418047e-05,5.95643015626087,ZDHHC3
ZDHHC4,-0.100039889474905,4.28588311650683,-0.208060982348056,0.839911836443256,0.897832432996068,-6.51599221038915,ZDHHC4
ZDHHC5,-0.223147021654019,4.72592151698995,-0.271527735562714,0.792240783466674,0.864696975723425,-6.71636113545978,ZDHHC5
ZDHHC6,-1.42095658857666,4.50778984950451,-2.61167505890414,0.0286820390329574,0.0875909641071366,-3.83720081483976,ZDHHC6
ZDHHC7,-1.81992302500395,4.6591765711233,-4.22614063490013,0.0023282910131542,0.015921669767194,-1.33773230833195,ZDHHC7
ZDHHC8,-0.504095430295177,4.20674652431896,-0.610521157990459,0.556936958201825,0.680706083966182,-6.36350676925224,ZDHHC8
ZDHHC8P1,2.05293767755274,0.761294321745762,2.19678643185775,0.0562625275574171,0.13908498757759,-4.67969778523371,ZDHHC8P1
ZDHHC9,0.336283638751945,5.27965125391493,1.23230889099954,0.249709396642326,0.390885603924643,-6.14717763171137,ZDHHC9
ZEB1,-2.16835470764807,3.53455275609247,-2.83538760960481,0.0199612527416486,0.0684012053899502,-3.64514632817263,ZEB1
ZEB1-AS1,-0.0937357372099334,1.48499993507027,-0.136242170705532,0.894692365103196,0.933781829712939,-6.68223983324177,ZEB1-AS1
ZEB2,-1.2483224540027,3.41881421248979,-1.43277662737886,0.186437976901922,0.318930250563593,-5.60653074834118,ZEB2
ZER1,0.789187295190419,3.71983025867509,1.71097002254276,0.121977534833745,0.23654929076687,-5.12302806026267,ZER1
ZFAND1,-0.715515772486375,2.83862247189624,-1.56601744661257,0.152513445523051,0.277222199548659,-5.37140714688976,ZFAND1
ZFAND2A,0.248476903799664,3.25423915857538,0.286643876590909,0.781012129249086,0.856252529665138,-6.40672717303485,ZFAND2A
ZFAND2B,0.391608058252827,1.21402712513264,0.451744942499783,0.66236908286507,0.765185067661325,-6.62013289487301,ZFAND2B
ZFAND3,0.17807218131829,5.96975817287194,0.794752402450661,0.447638772396469,0.585651393632967,-6.79930344835543,ZFAND3
ZFAND4,0.0802623514061213,0.820663072373246,0.205684896502337,0.841711454805031,0.899279454576554,-6.85760397956207,ZFAND4
ZFAND5,-0.084598449337399,5.76123668172029,-0.178910531788117,0.862054891854875,0.911442444634698,-6.99667586711554,ZFAND5
ZFAND6,0.377922531666235,5.4614201544463,1.00688718154354,0.340843003484098,0.485621306205317,-6.48419700051593,ZFAND6
ZFAS1,0.131330786556533,5.15202251570877,0.182040400983082,0.859670891912701,0.910217013051111,-6.77959673373159,ZFAS1
ZFAT,1.54151520477208,1.78137529418003,1.05659167479893,0.318810617967522,0.463444018169838,-5.85336763559271,ZFAT
ZFC3H1,-0.562517915000113,5.11406372798589,-1.05330326831485,0.320233659356921,0.465008459736267,-6.21368064679421,ZFC3H1
ZFHX2,1.84370559092629,1.40608603018205,1.5120753292304,0.165526925904882,0.293677933600512,-5.51263068699688,ZFHX2
ZFHX3,0.441009808151613,5.5786170913104,1.20235084401945,0.260548237625056,0.403202895844629,-6.25957013282776,ZFHX3
ZFHX4,0.755888034776487,4.90671916250955,1.30707335975391,0.224273446385548,0.362982060767072,-5.98175557621805,ZFHX4
ZFP1,-0.642543767975895,2.08284445995215,-0.58200326078022,0.575153840918209,0.695395797578578,-6.48951918726536,ZFP1
ZFP14,0.0271726538040697,3.53938143007492,0.0296874341966413,0.976978002065267,0.986621990926856,-6.55465267702583,ZFP14
ZFP28,-1.84401727017511,1.49486780345963,-3.08711158621886,0.0133220141895486,0.0516987895349223,-3.27288596655014,ZFP28
ZFP30,-1.6567163282842,4.7590037347225,-2.92283534509637,0.0173362391012315,0.0618005392054334,-3.3535825455294,ZFP30
ZFP36,1.63963699995714,3.25280510205973,1.40993491686274,0.192873513405599,0.326928594340287,-5.54662467590187,ZFP36
ZFP36L1,-0.264798190514448,4.77784039593368,-0.491209736397243,0.63528293611768,0.744325504878504,-6.49862827664685,ZFP36L1
ZFP36L2,0.773090635588706,5.37587485221136,2.44052635714573,0.0378818580682724,0.106114300041244,-4.51589909242789,ZFP36L2
ZFP41,-0.318308674890598,3.02771036601098,-0.737773125424976,0.479842064869571,0.614793563102696,-6.21418730533297,ZFP41
ZFP62,-1.8314714020588,3.85581579625397,-1.59414797011458,0.146096308456584,0.268881199685836,-5.45912680094946,ZFP62
ZFP64,0.71964476130032,3.76144635010985,1.15690005063951,0.277719825925156,0.421287537724174,-5.79370382682975,ZFP64
ZFP69,0.848324852974559,1.70604745524329,0.987289998848288,0.349839406200233,0.49428923518254,-6.04371958935154,ZFP69
ZFP69B,-0.424779512983582,0.740620327145359,-1.86933516287085,0.0951103163091909,0.199105493127692,-5.30031495823097,ZFP69B
ZFP82,-2.4622286910858,4.33774534682026,-2.64559414021955,0.0271449576646128,0.0846548514046839,-3.93749249498475,ZFP82
ZFP90,-0.749940256431175,3.24891901121842,-0.588090928796192,0.571237350527094,0.692786608946097,-6.41639896052669,ZFP90
ZFP91,-4.35244920894209,3.91593837874697,-8.89736011183298,1.08055040891223e-05,0.000357264886956041,3.91303981923256,ZFP91
ZFPL1,1.18383514482463,3.17940733106779,1.4791018969085,0.173957644986088,0.30364392794516,-5.37096714820166,ZFPL1
ZFPM1,3.75323262313432,2.88425525366053,3.26510939695529,0.0100412192759832,0.0430873755080267,-2.78612449492182,ZFPM1
ZFPM2,2.28520465421752,2.43612489996743,5.18161546401816,0.00061905856260482,0.00641693743528256,0.0673801449044973,ZFPM2
ZFR,0.246326717052237,7.13652231626719,1.10914767138043,0.296725634077453,0.44059449956936,-6.77737050756934,ZFR
ZFX,-1.07729576784668,5.13024310955538,-2.48649085100449,0.0351540117889905,0.101059730897367,-4.13106579952343,ZFX
ZFYVE1,0.0829089921027708,2.90793392768263,0.0766071986284817,0.940647604953216,0.965020327222537,-6.46948493731465,ZFYVE1
ZFYVE16,-0.649927807269701,4.88253983100328,-1.36175028113926,0.207080321955129,0.344231718516721,-5.78745829278544,ZFYVE16
ZFYVE19,0.762833242247042,2.93112124999693,1.42256191795739,0.189292535446705,0.322562705544547,-5.44402248194768,ZFYVE19
ZFYVE21,1.81550235351203,1.76563545086067,1.36957958792749,0.204712660127119,0.341381211395542,-5.61829194682747,ZFYVE21
ZFYVE26,0.292980836501238,4.07931675405136,0.491866684244972,0.634836726865779,0.744106057798785,-6.41713462479323,ZFYVE26
ZFYVE27,0.220113356952048,4.74051162807338,0.41388461407778,0.688853099013333,0.786385384642212,-6.64078214171959,ZFYVE27
ZFYVE28,0.506585925630474,0.587330047861436,1.33707674834207,0.214695151351528,0.352285698138177,-6.32084203309509,ZFYVE28
ZFYVE9,-0.640166780372468,4.7333514206918,-1.79171924972862,0.10750269389848,0.217563508093284,-5.21050955718562,ZFYVE9
ZGLP1,1.57032817581888,1.04219380370374,1.71861134814447,0.120534448845948,0.234750358505599,-5.20699790394083,ZGLP1
ZGPAT,-0.43304088232497,3.50957913209722,-0.78981997193497,0.450368290044937,0.587860532438464,-6.18788152690892,ZGPAT
ZGRF1,-3.34286693341049,2.50968471330904,-6.02619014199259,0.000213806050868396,0.00300464228284378,0.770234294855737,ZGRF1
ZHX1,-2.42320182373594,4.39008319019551,-2.49734464295355,0.0345390787290377,0.099697958187805,-4.04775184487659,ZHX1
ZHX2,0.740391090068792,3.8769367830122,1.740497943223,0.116487613889009,0.229336512743695,-5.11721093811408,ZHX2
ZHX3,-3.89915770937041,2.78873946046854,-21.8214124238284,5.65977392818498e-09,9.74447418513604e-07,11.2688537519917,ZHX3
ZIC2,0.42412929197567,5.31795203065578,1.43318793306148,0.186323822361229,0.318805297111337,-5.93747882436417,ZIC2
ZIC5,-0.302209016662163,4.71171064284726,-0.506071037807351,0.625227354005955,0.736562064740994,-6.51482986797973,ZIC5
ZIK1,-0.395225183751118,3.13956166613326,-0.304691549964164,0.767676198967634,0.847252390324035,-6.4428991692504,ZIK1
ZKSCAN1,-0.663992511108478,6.19867683455498,-1.68223551634671,0.12754717699829,0.244462536636147,-5.68147634603067,ZKSCAN1
ZKSCAN2,-1.96624397089954,3.58886668342784,-2.41171733386728,0.0396982154639475,0.109283640085317,-4.31971979220038,ZKSCAN2
ZKSCAN3,-1.21205249471879,2.81884358468029,-1.14133630865436,0.283804678823188,0.427569571617306,-6.05459163080596,ZKSCAN3
ZKSCAN4,-0.378093526860883,2.57123354346912,-0.31084139416929,0.763150100013502,0.843745322725548,-6.52672060268282,ZKSCAN4
ZKSCAN5,-2.34249000407298,2.95358057668765,-3.36728586702759,0.00854935031905899,0.0386734148684636,-2.94112708333743,ZKSCAN5
ZKSCAN7,2.1126772977941,0.612316123818361,2.83094008534937,0.0201051583366918,0.0688275037336117,-3.6671009534282,ZKSCAN7
ZKSCAN8,-1.97698701101671,5.86742884047652,-3.60621976201034,0.005896595192242,0.0300991285710894,-2.42226659580624,ZKSCAN8
ZMAT2,-1.23684495287603,6.14901582852102,-3.13784294110482,0.0122869134696276,0.0491406924544484,-3.37559112942913,ZMAT2
ZMAT3,-0.50714609593152,4.5791021069447,-1.43200717650084,0.186651694916071,0.319179824227846,-5.64941693089467,ZMAT3
ZMAT5,1.8803235280844,1.93838549862429,2.10703023358404,0.0650372490728175,0.153750147757876,-4.66740245178613,ZMAT5
